category,brand,name,price_eur,rating_count,specs,image_url
케이스,Silverstone,Silverstone FARA 515XR,76.88,0,"{""Color"":""Black"",""External Volume"":""39.9 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://m.media-amazon.com/images/I/41fMc3MqlVL.jpg
케이스,Silverstone,Silverstone Lucid 04,65.0,0,"{""Color"":""Black"",""External Volume"":""38.2 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""MicroATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/d9f516daee86173f65f23725609776bb.256p.jpg
케이스,Silverstone,Silverstone SETA H2,211.8,0,"{""Color"":""Black"",""External Volume"":""70.3 L"",""Internal 3.5\"" Bays"":""12"",""Power Supply"":""None"",""Side Panel"":""Mesh"",""Type"":""ATX Full Tower""}",https://m.media-amazon.com/images/I/418lG6AXa5L.jpg
케이스,Silverstone,Silverstone SUGO 15,193.26,2,"{""Color"":""Black"",""External Volume"":""19.1 L"",""Internal 3.5\"" Bays"":""0"",""Power Supply"":""None"",""Side Panel"":""None"",""Type"":""Mini ITX Desktop""}",https://cdna.pcpartpicker.com/static/forever/images/product/ef83d082d135664ff32d4be6b3ee42a1.256p.jpg
케이스,Silverstone,Silverstone Crown 04,514.9,0,"{""Color"":""Black"",""External Volume"":""48.2 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Mesh"",""Type"":""HTPC""}",https://m.media-amazon.com/images/I/210u4WJZhxL.jpg
케이스,Antec,Antec C8,107.78,14,"{""Color"":""Black"",""External Volume"":""66.9 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Full Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/881b5d3048a3e6c614c565698022feb6.256p.jpg
케이스,Antec,Antec FLUX PRO,192.05,8,"{""Color"":""Black \/ Brown"",""External Volume"":""70.8 L"",""Internal 3.5\"" Bays"":""4"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Full Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/b76da1b61903db1a3a2ae31295d52f6f.256p.jpg
케이스,Antec,Antec C5 ARGB,114.98,35,"{""Color"":""Black"",""External Volume"":"""",""Internal 3.5\"" Bays"":""1"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/47f5f80539aa5e8cc9f4d5ebe8cd1dd2.256p.jpg
케이스,Antec,Antec FLUX,115.0,9,"{""Color"":""Black \/ Brown"",""External Volume"":""58.1 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://m.media-amazon.com/images/I/51Ibc9abStL.jpg
케이스,Antec,Antec FLUX M,64.57,0,"{""Color"":""Black"",""External Volume"":""41.4 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""MicroATX Mini Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/c4ebc70f842f54b00af1178dd558144e.256p.jpg
케이스,Antec,Antec C8 Wood,117.07,5,"{""Color"":""Black \/ Brown"",""External Volume"":""66.9 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Full Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/733e7367fe45367fb76e6e94c306aa77.256p.jpg
케이스,Antec,Antec C5 ARGB,114.99,9,"{""Color"":""White"",""External Volume"":"""",""Internal 3.5\"" Bays"":""1"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/6a9bc88580323656f4d8355143380eda.256p.jpg
케이스,Antec,Antec C8 Curve Wood,175.63,5,"{""Color"":""Black \/ Brown"",""External Volume"":""66.9 L"",""Internal 3.5\"" Bays"":""1"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Full Tower""}",https://m.media-amazon.com/images/I/51Ei0hzdY3L.jpg
케이스,Antec,Antec P30 AIR,81.02,0,"{""Color"":""Black"",""External Volume"":""49.3 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/092d9bb57fe2a9c55afecb2a1dd68654.256p.jpg
케이스,Antec,Antec AX61 ELITE,55.74,5,"{""Color"":""Black"",""External Volume"":""36.4 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://m.media-amazon.com/images/I/51OmWC8XJuL.jpg
케이스,Antec,Antec C3 ARGB,95.54,2,"{""Color"":""Black"",""External Volume"":""47.9 L"",""Internal 3.5\"" Bays"":""1"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/8cebb5a9e40823e02d08e30ba2fa7955.256p.jpg
케이스,Antec,Antec AX20,51.75,1,"{""Color"":""Black"",""External Volume"":""33.4 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/2edc8b7fcee570026a45c75ca16510b0.256p.jpg
케이스,Antec,Antec CX600M ARGB,55.9,2,"{""Color"":""Black"",""External Volume"":""46.8 L"",""Internal 3.5\"" Bays"":""1"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""MicroATX Mini Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/d0565d4dcc1f3579819138a7fcc2ff99.256p.jpg
케이스,Antec,Antec FLUX SE,119.99,1,"{""Color"":""Black \/ Brown"",""External Volume"":""58.1 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""None"",""Type"":""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/c24463d9fc38da5cbfb32a9e8715d483.256p.jpg
케이스,Antec,Antec VSK3000E U3,58.21,0,"{""Color"":""Black"",""External Volume"":""24.8 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""None"",""Type"":""MicroATX Mini Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/68a3a8bdb4d75a743d43493a73d2dcc1.256p.jpg
케이스,Antec,Antec C8,114.79,9,"{""Color"":""White"",""External Volume"":""66.9 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Full Tower""}",https://m.media-amazon.com/images/I/41Bmuhn0XRL.jpg
케이스,Antec,Antec C3 ARGB,102.86,2,"{""Color"":""White"",""External Volume"":""47.9 L"",""Internal 3.5\"" Bays"":""1"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/19e4873ff8c2b1971e277d0cf702dd33.256p.jpg
케이스,Antec,Antec AX67 ARGB,56.9,0,"{""Color"":"""",""External Volume"":""36.4 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/93187c4e675c673e8abb24830999fb21.256p.jpg
케이스,Antec,Antec P30 ARGB,84.11,0,"{""Color"":""Black"",""External Volume"":""49.3 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/e9050fb4209c0b6880838bec105499ab.256p.jpg
케이스,Antec,Antec C5 CURVE ARGB,114.38,0,"{""Color"":""Black"",""External Volume"":""53.0 L"",""Internal 3.5\"" Bays"":""2"",""Power Supply"":""None"",""Side Panel"":""Tempered Glass"",""Type"":""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/2a8206d7453adc8fd0dc0c9e848fd2d6.256p.jpg
쿨러,Thermaltake,Thermaltake TH360 V2 ARGB Sync,97.9,0,"{""Color"":""Black"",""Fan RPM"":""500 - 2000 RPM"",""Noise Level"":""25.8 dB"",""Radiator Size"":""360 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/c386f554532842b707ad332c05a8e4e1.256p.jpg
쿨러,Thermaltake,Thermaltake Contact 9 SE,12.9,3,"{""Color"":""Black \/ Silver"",""Fan RPM"":""800 - 2000 RPM"",""Noise Level"":""24.5 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/d8d5587e5e3ae0eb755206c063c16f1f.256p.jpg
쿨러,Thermaltake,Thermaltake UX200 SE ARGB,35.78,5,"{""Color"":""Black"",""Fan RPM"":""800 - 1800 RPM"",""Noise Level"":""25 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/41vxvxQ7oYL.jpg
쿨러,Thermaltake,Thermaltake TH240 V2 ARGB Sync,87.8,6,"{""Color"":""Black"",""Fan RPM"":""500 - 2000 RPM"",""Noise Level"":""25.8 dB"",""Radiator Size"":""240 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/556c18ef844e0e7296f7dd7f8010d690.256p.jpg
쿨러,Thermaltake,Thermaltake TH120 V2 ARGB Sync,107.1,2,"{""Color"":""Black"",""Fan RPM"":""500 - 2000 RPM"",""Noise Level"":""25.8 dB"",""Radiator Size"":""120 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/7ed552c92bcd8ade385387f08209575f.256p.jpg
쿨러,Thermaltake,Thermaltake UX200 SE ARGB,28.9,2,"{""Color"":""White"",""Fan RPM"":""800 - 1800 RPM"",""Noise Level"":""25 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/924a7496484ea7760c64e4c6adfa9a72.256p.jpg
쿨러,Thermaltake,Thermaltake Gravity i2,20.77,7,"{""Color"":"""",""Fan RPM"":""1800 RPM"",""Noise Level"":""21.3 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/51r8krEyBZL.jpg
쿨러,Thermaltake,Thermaltake TH360 V2 ARGB Sync,119.8,0,"{""Color"":""White"",""Fan RPM"":""500 - 2000 RPM"",""Noise Level"":""25.8 dB"",""Radiator Size"":""360 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/e8d6aa303c33f4d3403326bbfb097111.256p.jpg
쿨러,Thermaltake,Thermaltake Gravity i3,17.89,1,"{""Color"":""Silver \/ Black"",""Fan RPM"":""1200 - 3500 RPM"",""Noise Level"":""36.5 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/6e93a37b1f86b26e368bf5c79ba0a0cd.256p.jpg
쿨러,Thermaltake,Thermaltake UX400,21.9,0,"{""Color"":""Black \/ Silver"",""Fan RPM"":""700 - 1800 RPM"",""Noise Level"":""25 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/43aadfa59d5c570f81c8a1c16337d031.256p.jpg
쿨러,Thermaltake,Thermaltake CL-P0503,25.44,2,"{""Color"":"""",""Fan RPM"":""2900 RPM"",""Noise Level"":""29.58 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/8807a079a0bb00794b0ffb33a1864423.256p.jpg
쿨러,Thermaltake,Thermaltake UX100,34.03,16,"{""Color"":""Black"",""Fan RPM"":""1800 RPM"",""Noise Level"":""26.92 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/80d55b70d8963a172fb456dc4e52540c.256p.jpg
쿨러,Thermaltake,Thermaltake UX400 RGB,17.16,0,"{""Color"":""White \/ Silver"",""Fan RPM"":""700 - 1800 RPM"",""Noise Level"":""25 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/4d0a32ddf5c78d9d95a2746d9842b617.256p.jpg
쿨러,Thermaltake,Thermaltake MAGFloe 420 Ultra ARGB Sync,247.8,0,"{""Color"":""White"",""Fan RPM"":""500 - 2000 RPM"",""Noise Level"":""34.5 dB"",""Radiator Size"":""420 mm""}",https://m.media-amazon.com/images/I/317lesTDU-L.jpg
쿨러,Thermaltake,Thermaltake MAGFloe 360 Ultra ARGB Sync,228.8,0,"{""Color"":""Black"",""Fan RPM"":""500 - 2000 RPM"",""Noise Level"":""30.6 dB"",""Radiator Size"":""360 mm""}",https://m.media-amazon.com/images/I/31FCaHP8eML.jpg
쿨러,Thermaltake,Thermaltake MAGFloe 420 Ultra ARGB Sync,243.8,0,"{""Color"":""Black"",""Fan RPM"":""500 - 2000 RPM"",""Noise Level"":""34.5 dB"",""Radiator Size"":""420 mm""}",https://m.media-amazon.com/images/I/31vF7il0E3L.jpg
쿨러,Thermaltake,Thermaltake ASTRIA 200 ARGB,44.9,0,"{""Color"":""Black"",""Fan RPM"":""500 - 1800 RPM"",""Noise Level"":""26.8 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/007bead7030b1933f12afbfb75c4be63.256p.jpg
쿨러,Thermaltake,Thermaltake TH360 V2 Ultra ARGB Sync,139.9,1,"{""Color"":""Black"",""Fan RPM"":""500 - 1800 RPM"",""Noise Level"":""25.8 dB"",""Radiator Size"":""360 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/5bbe33103c1f0d1233f3534b5c79c9eb.256p.jpg
쿨러,Thermaltake,Thermaltake TOUGHLIQUID Ultra RGB,289.9,0,"{""Color"":""Black"",""Fan RPM"":""500 - 2000 RPM"",""Noise Level"":""30.7 dB"",""Radiator Size"":""420 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/003e23d113f8b1ae0c20222f0dce374c.256p.jpg
쿨러,Thermaltake,Thermaltake TH360 V2 Ultra ARGB Sync,186.36,0,"{""Color"":""Blue \/ White"",""Fan RPM"":""500 - 1800 RPM"",""Noise Level"":""25.8 dB"",""Radiator Size"":""360 mm""}",https://m.media-amazon.com/images/I/41DdYctJzEL.jpg
쿨러,Thermalright,Thermalright Peerless Assassin 120 SE,46.9,159,"{""Color"":""Black \/ Silver"",""Fan RPM"":""1550 RPM"",""Noise Level"":""25.6 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/41hFTmi5aUL.jpg
쿨러,Thermalright,Thermalright Aqua Elite V3,57.61,43,"{""Color"":""Black"",""Fan RPM"":""1500 RPM"",""Noise Level"":""25.6 dB"",""Radiator Size"":""360 mm""}",https://m.media-amazon.com/images/I/318f4Q17BeL.jpg
쿨러,Thermalright,Thermalright Phantom Spirit 120 SE ARGB,32.49,83,"{""Color"":""Black \/ Silver"",""Fan RPM"":""1500 RPM"",""Noise Level"":""25.6 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/51KizlEeQZL.jpg
쿨러,Thermalright,Thermalright Aqua Elite V3,46.89,24,"{""Color"":""Black"",""Fan RPM"":""1500 RPM"",""Noise Level"":""25.6 dB"",""Radiator Size"":""240 mm""}",https://m.media-amazon.com/images/I/41pZVxhhiWL.jpg
쿨러,Thermalright,Thermalright Phantom Spirit 120 SE,37.36,94,"{""Color"":""Black \/ Silver"",""Fan RPM"":""1500 RPM"",""Noise Level"":""25.6 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/51kJe8EOqjL.jpg
쿨러,Thermalright,Thermalright Peerless Assassin 120 SE ARGB,32.83,71,"{""Color"":""Black"",""Fan RPM"":""1550 RPM"",""Noise Level"":""25.6 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/1e057960fccae4328fbdc13bb45bf42c.256p.jpg
쿨러,Thermalright,Thermalright Assassin X SE,21.94,8,"{""Color"":""Black \/ Silver"",""Fan RPM"":""2200 RPM"",""Noise Level"":""23.85 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/41aQSKl8SfL.jpg
쿨러,Thermalright,Thermalright Phantom Spirit EVO,54.68,47,"{""Color"":""Black"",""Fan RPM"":""2150 RPM"",""Noise Level"":""27 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/df16c34a7f230bb2f6848cd90c87e0fb.256p.jpg
쿨러,Thermalright,Thermalright Frozen Infinity 360 ARGB,56.06,15,"{""Color"":""White"",""Fan RPM"":""2000 RPM"",""Noise Level"":""28.2 dB"",""Radiator Size"":""360 mm""}",https://m.media-amazon.com/images/I/41m0Oop3ddL.jpg
쿨러,Thermalright,Thermalright Assassin Spirit 120 EVO,19.96,20,"{""Color"":""Black"",""Fan RPM"":""2000 RPM"",""Noise Level"":""28.2 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/41595fJKAOL.jpg
쿨러,Thermalright,Thermalright Frozen Notte ARGB,44.74,33,"{""Color"":""Black"",""Fan RPM"":""2000 RPM"",""Noise Level"":""27.7 dB"",""Radiator Size"":""360 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/315dec7805c5f01538f5748620fddffa.256p.jpg
쿨러,Thermalright,Thermalright Assassin X 120 R Digital ARGB,33.9,10,"{""Color"":""Black"",""Fan RPM"":""2000 RPM"",""Noise Level"":""29.8 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/41-Cw6pz6eL.jpg
쿨러,Thermalright,Thermalright AXP90-X36,41.9,6,"{""Color"":""Gray"",""Fan RPM"":""2700 RPM"",""Noise Level"":""22.4 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/41Hsrx24RFL.jpg
쿨러,Thermalright,Thermalright Frozen Infinity 360 ARGB,48.75,16,"{""Color"":""Black"",""Fan RPM"":""2000 RPM"",""Noise Level"":""28.2 dB"",""Radiator Size"":""360 mm""}",https://m.media-amazon.com/images/I/41vk2A72I3L.jpg
쿨러,Thermalright,Thermalright Assassin X 120 R Digital ARGB,33.9,3,"{""Color"":""White"",""Fan RPM"":""2000 RPM"",""Noise Level"":""29.8 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/41Sucqk+44L.jpg
쿨러,Thermalright,Thermalright Frozen Prism,62.9,4,"{""Color"":""Black"",""Fan RPM"":""1850 RPM"",""Noise Level"":""27 dB"",""Radiator Size"":""360 mm""}",https://m.media-amazon.com/images/I/31EaXT2Hm7L.jpg
쿨러,Thermalright,Thermalright Assassin X Refined SE ARGB,26.9,9,"{""Color"":""Black \/ Silver"",""Fan RPM"":""1550 RPM"",""Noise Level"":""25.6 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/5008fe1e42870ed35b2bf39c1a1e90c9.256p.jpg
쿨러,Thermalright,Thermalright Peerless Assassin 120 SE,34.2,14,"{""Color"":""Black"",""Fan RPM"":""1550 RPM"",""Noise Level"":""25.6 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/3afac8c21d56648a54bd054502c7eae2.256p.jpg
쿨러,Thermalright,Thermalright Peerless Assassin 120 SE V3,39.9,5,"{""Color"":""Black \/ Silver"",""Fan RPM"":""2000 RPM"",""Noise Level"":""29.8 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/41FtwyZWlSL.jpg
쿨러,Thermalright,Thermalright Aqua Elite V3,34.2,2,"{""Color"":""Black"",""Fan RPM"":""1500 RPM"",""Noise Level"":""25.6 dB"",""Radiator Size"":""120 mm""}",https://m.media-amazon.com/images/I/41yi73SmCvL.jpg
쿨러,Cooler Master,Cooler Master Hyper 212 Black Edition,33.2,198,"{""Color"":""Black"",""Fan RPM"":""650 - 2000 RPM"",""Noise Level"":""6.5 - 26 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/716d4c601ae190184020710e098e7b36.256p.jpg
쿨러,Cooler Master,Cooler Master Hyper 212 Spectrum V3,24.94,17,"{""Color"":""Black \/ Silver"",""Fan RPM"":""650 - 1750 RPM"",""Noise Level"":""27.2 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/99c2387300d7c25362407dbfeef14536.256p.jpg
쿨러,Cooler Master,Cooler Master MasterLiquid 360L Core ARGB,93.38,24,"{""Color"":""Black"",""Fan RPM"":""350 - 1750 RPM"",""Noise Level"":""27.2 dB"",""Radiator Size"":""360 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/17af431eeae6b8cc280717a7f3bf3da3.256p.jpg
쿨러,Cooler Master,Cooler Master Hyper 212 RGB Black Edition,74.69,241,"{""Color"":""Black"",""Fan RPM"":""650 - 2000 RPM"",""Noise Level"":""8 - 30 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/16dca5ad82a279a9232b0cbcb6ed71bf.256p.jpg
쿨러,Cooler Master,Cooler Master MasterLiquid 240L Core ARGB,72.85,9,"{""Color"":""Black"",""Fan RPM"":""350 - 1750 RPM"",""Noise Level"":""27.2 dB"",""Radiator Size"":""240 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/6bda3e4685a8a28b5cd9d04ef76eb46b.256p.jpg
쿨러,Cooler Master,Cooler Master MASTERLIQUID ML240L RGB V2,88.5,122,"{""Color"":""Black"",""Fan RPM"":""650 - 1800 RPM"",""Noise Level"":""6 - 27 dB"",""Radiator Size"":""240 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/5b6a5e7f4cf456ccf6415235cf7adc99.256p.jpg
쿨러,Cooler Master,Cooler Master Hyper 212 Pro,31.94,1,"{""Color"":""Black"",""Fan RPM"":""690 - 2500 RPM"",""Noise Level"":""32.8 dB"",""Radiator Size"":""""}",https://m.media-amazon.com/images/I/41OSDfNYM6L.jpg
쿨러,Cooler Master,Cooler Master Hyper 212 EVO,194.01,1424,"{""Color"":"""",""Fan RPM"":""600 - 2000 RPM"",""Noise Level"":""9 - 36 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/ddea57de9797549e80d05fb3acb2e83d.med.256p.jpg
쿨러,Cooler Master,Cooler Master Hyper 212 (2023),23.99,13,"{""Color"":""Black"",""Fan RPM"":""690 - 2500 RPM"",""Noise Level"":""32.8 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/3019d492bb40655131e966a12433e19c.256p.jpg
쿨러,Cooler Master,Cooler Master MasterLiquid 240 ATMOS Stealth,98.61,1,"{""Color"":""Black"",""Fan RPM"":""1 - 2400 RPM"",""Noise Level"":""30 dB"",""Radiator Size"":""240 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/63c69817c80eecf861cfc2b24d76c75e.256p.jpg
쿨러,Cooler Master,Cooler Master MasterLiquid 360L Core ARGB,90.26,10,"{""Color"":""White"",""Fan RPM"":""350 - 1750 RPM"",""Noise Level"":""27.2 dB"",""Radiator Size"":""360 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/dec86c79e7955fc437dcc08ef38a8445.256p.jpg
쿨러,Cooler Master,Cooler Master MasterLiquid 360 Atmos,113.0,2,"{""Color"":""Black"",""Fan RPM"":""690 - 2500 RPM"",""Noise Level"":""27.2 dB"",""Radiator Size"":""360 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/1f83b39742ea2f6a259c167218439a95.256p.jpg
쿨러,Cooler Master,Cooler Master Hyper 212 Halo,43.02,17,"{""Color"":""Black"",""Fan RPM"":""650 - 2050 RPM"",""Noise Level"":""27 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/240fb0c07a7eecd84ed0582d147ea50a.256p.jpg
쿨러,Cooler Master,Cooler Master MasterLiquid ML360 Illusion,103.02,9,"{""Color"":""Black \/ Silver"",""Fan RPM"":""650 - 1800 RPM"",""Noise Level"":""6 - 30 dB"",""Radiator Size"":""360 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/973eb581b6a61a8947cce55e123949bd.256p.jpg
쿨러,Cooler Master,Cooler Master Hyper 612 APEX,57.6,3,"{""Color"":""Black"",""Fan RPM"":"""",""Noise Level"":""30 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/0e93f850d001bc32bcee54a9ea16ca9b.256p.jpg
쿨러,Cooler Master,Cooler Master Hyper 212 3DHP ARGB,34.45,1,"{""Color"":""Black"",""Fan RPM"":"""",""Noise Level"":""22.6 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/242eb36db00b711ac41471b5418ad1cd.256p.jpg
쿨러,Cooler Master,Cooler Master MasterLiquid 360 ATMOS Stealth,97.23,1,"{""Color"":""Black"",""Fan RPM"":""1 - 2400 RPM"",""Noise Level"":""30 dB"",""Radiator Size"":""360 mm""}",https://m.media-amazon.com/images/I/3141Zp4aEmL.jpg
쿨러,Cooler Master,Cooler Master MasterLiquid 240L Core ARGB,73.29,3,"{""Color"":""White"",""Fan RPM"":""350 - 1750 RPM"",""Noise Level"":""27.2 dB"",""Radiator Size"":""240 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/eded209618d7c6c5bf697c1c74dd7fe9.256p.jpg
쿨러,Cooler Master,Cooler Master Hyper 212 Halo,43.98,6,"{""Color"":""White"",""Fan RPM"":""650 - 2050 RPM"",""Noise Level"":""27 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/1ffb7433a49469d3f23aec21d63041d9.256p.jpg
쿨러,Cooler Master,Cooler Master MasterLiquid 240 Atmos,96.06,14,"{""Color"":""Black"",""Fan RPM"":""690 - 2500 RPM"",""Noise Level"":""27.2 dB"",""Radiator Size"":""240 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/7879068c05667f6e0708d626ad00fe26.256p.jpg
쿨러,Deepcool,Deepcool AK400,43.65,33,"{""Color"":""Black \/ Silver"",""Fan RPM"":""500 - 1850 RPM"",""Noise Level"":""29 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/f11e54d5a812379d28e34bc51143332b.256p.jpg
쿨러,Deepcool,Deepcool AK620 ZERO DARK,68.4,42,"{""Color"":""Black"",""Fan RPM"":""500 - 1850 RPM"",""Noise Level"":""28 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/048ee8d7e1ab67674cc0aac0e4e0e281.256p.jpg
쿨러,Deepcool,Deepcool AK620,70.0,55,"{""Color"":""Black \/ Silver"",""Fan RPM"":""500 - 1850 RPM"",""Noise Level"":""28 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/05c27ddf4caf6b0d585bc03e41b8e7ee.256p.jpg
쿨러,Deepcool,Deepcool LE360 V2,71.17,3,"{""Color"":""Black"",""Fan RPM"":""500 - 2100 RPM"",""Noise Level"":""31.6 dB"",""Radiator Size"":""360 mm""}",https://cdna.pcpartpicker.com/static/forever/images/product/cdf9116808842d19dc032e3a3a4f71fa.256p.jpg
쿨러,Deepcool,Deepcool AG400,28.69,10,"{""Color"":""Black \/ Silver"",""Fan RPM"":""500 - 2000 RPM"",""Noise Level"":""31.6 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/8542f130e5be0c87e58e7e26be7a2ccd.256p.jpg
쿨러,Deepcool,Deepcool AK620 DIGITAL,64.99,12,"{""Color"":""Black"",""Fan RPM"":""500 - 1850 RPM"",""Noise Level"":""28 dB"",""Radiator Size"":""""}",https://cdna.pcpartpicker.com/static/forever/images/product/e0f646f05ca57372374cf39b3b34a1c3.256p.jpg
